9,52222221,7|00100000 00011000 10000001 01000001 01000001 00000011 00000101 00111110 
9,43332210,4|00000000 00000100 00011010 00100001 00100001 01000011 00100101 00011110 
9,43222221,6|01100000 10001000 10001000 00000001 01100001 00000011 00000101 00011110 
9,33333300,4|00000000 00000000 00011100 00101010 00110001 00100011 00010101 00001110 
9,33332220,6|00000000 00101000 01000100 00001010 01010001 00100011 00010101 00001110 
9,33333111,8|00010000 00001000 00000100 10001010 01010001 00100011 00010101 00001110 
9,33322221,6|01000000 10100000 01000100 00001010 00010001 00100011 00010101 00001110 
9,33222222,7|01100000 10100000 11000000 00001010 00010001 00000011 00010101 00001110 
9,33222222,8|01100000 10010000 10001000 01001000 00110001 00000011 00000101 00001110 
9,63222111,4|00001110 00000001 00000001 00000001 10000001 10000001 10000001 01111110 
9,54222210,4|00000000 00011110 00000001 01000001 01000001 01000001 01000001 00111110 
9,54222111,4|01000000 10001110 00000001 00000001 01000001 01000001 01000001 00111110 
9,52222221,6|00011000 00000110 00000001 10000001 10000001 01000001 01000001 00111110 
9,44322210,4|00000000 00000010 00011110 00100001 00100001 00100001 01100001 00011110 
9,44222211,4|01000000 10000000 00011110 00100001 00100001 00100001 00100001 00011110 
9,44222220,5|00000000 00110000 01001110 01000001 00100001 00100001 00100001 00011110 
9,43322211,4|00010000 00010000 00001110 11000001 00100001 00100001 00100001 00011110 
9,42222222,7|01010000 10001000 00000110 10000001 01000001 00100001 00100001 00011110 
9,33333300,2|00000000 00000000 00001110 00001110 00110001 00110001 00110001 00001110 
9,33333210,4|00000000 00001000 00000110 00001110 01010001 00110001 00110001 00001110 
9,33332211,4|00100000 00100000 11000010 00001110 00010001 00010001 00110001 00001110 
9,33222222,6|01100000 10001000 10001000 00000110 01100001 00010001 00010001 00001110 

10,44444000,5|00000000 00000000 00000000 00001111 00010111 00011011 00011101 00011110 
10,54433100,5|00000000 00000000 00000001 00000111 00000111 00011011 00011101 00111110 
10,44443100,6|00000000 00000000 00001000 00000111 00100111 00011011 00011101 00011110 
10,44433110,6|00000000 00100000 01000000 00000111 00000111 00011011 00011101 00011110 
10,55332200,5|00000000 00000000 00000011 00000011 00000111 00001011 00111101 00111110 
10,54432200,6|00000000 00000000 00000101 00000011 00000111 00101011 00011101 00111110 
10,54333200,6|00000000 00000000 00010001 00100011 00000111 00001011 00011101 00111110 
10,64332110,6|00000000 00000001 00000001 00000011 00000111 00001011 00011101 01111110 
10,55332110,6|00000000 00000010 00000001 00000011 00000111 00001011 01011101 00111110 
10,54432110,6|00000000 00000100 00000001 00000011 00000111 01001011 00011101 00111110 
10,54333110,7|00000000 00010000 00000001 01000011 00000111 00001011 00011101 00111110 
10,54332210,7|00000000 00100000 01000001 00000011 00000111 00001011 00011101 00111110 
10,54332111,8|01000000 10000000 00000001 00000011 00000111 00001011 00011101 00111110 
10,44442200,6|00000000 00000000 00001100 00000011 00100111 00101011 00011101 00011110 
10,44433200,6|00000000 00000000 00010100 00100011 00000111 00101011 00011101 00011110 
10,54432110,5|00000000 00000100 00000100 00000011 00000111 01101011 00011101 00011110 
10,44442110,7|00000000 00001000 00000100 00000011 01000111 00101011 00011101 00011110 
10,44433110,7|00000000 00010000 00000100 01000011 00000111 00101011 00011101 00011110 
10,44432210,7|00000000 00100000 01000100 00000011 00000111 00101011 00011101 00011110 
10,44432111,7|01000000 10000000 00000100 00000011 00000111 00101011 00011101 00011110 
10,44333210,7|00000000 00100000 01010000 00100011 00000111 00001011 00011101 00011110 
10,44333111,8|01000000 10000000 00010000 00100011 00000111 00001011 00011101 00011110 
10,44332211,7|00100000 00100000 11000000 00000011 00000111 00001011 00011101 00011110 
10,63332210,7|00000000 00000001 00010001 00100001 00000111 00001011 00001101 01111110 
10,53333210,7|00000000 00010000 00010001 01100001 00000111 00001011 00001101 00111110 
10,53332211,8|01000000 10000000 00010001 00100001 00000111 00001011 00001101 00111110 
10,73331111,5|00000001 00000001 00000001 00000001 00000111 00001011 00001101 11111110 
10,64331111,6|00000010 00000001 00000001 00000001 00000111 00001011 10001101 01111110 
10,63332111,7|00010000 00000001 00000001 10000001 00000111 00001011 00001101 01111110 
10,55331111,6|00000010 00000010 00000001 00000001 00000111 00001011 11001101 00111110 
10,54431111,6|00000100 00000010 00000001 00000001 00000111 10001011 01001101 00111110 
10,54332111,7|01000000 10000010 00000001 00000001 00000111 00001011 01001101 00111110 
10,53332220,6|00000000 00110000 01000001 01000001 00000111 00001011 00001101 00111110 
10,53333111,7|00010000 00010000 00000001 11000001 00000111 00001011 00001101 00111110 
10,53332211,7|01000000 10010000 00000001 01000001 00000111 00001011 00001101 00111110 
10,44432210,6|00000000 00000100 00010010 00100001 00000111 01001011 00101101 00011110 
10,44441111,8|00001000 00000100 00000010 00000001 10000111 01001011 00101101 00011110 
10,44432111,8|00010000 00000100 00000010 10000001 00000111 01001011 00101101 00011110 
10,44332220,7|00000000 00110000 01000010 01000001 00000111 00001011 00101101 00011110 
10,44333111,7|00010000 00010000 00000010 11000001 00000111 00001011 00101101 00011110 
10,44332211,8|00100000 00010000 10000010 01000001 00000111 00001011 00101101 00011110 
10,43333220,7|00000000 00110000 01010000 01100001 00000111 00001011 00001101 00011110 
10,44333111,6|00010000 00010000 00010000 11100001 00000111 00001011 00001101 00011110 
10,43333211,8|00100000 00010000 10010000 01100001 00000111 00001011 00001101 00011110 
10,43333211,7|00100000 00100000 11010000 00100001 00000111 00001011 00001101 00011110 
10,43332221,8|01000000 10100000 01010000 00100001 00000111 00001011 00001101 00011110 
10,33333221,8|00010000 00110000 01010000 11100000 00000111 00001011 00001101 00001110 
10,33332222,6|01100000 10010000 10010000 01100000 00000111 00001011 00001101 00001110 
10,65222210,4|00000000 00000001 00000011 00000011 00000011 00000011 00111101 01111110 
10,55322210,5|00000000 00000100 00000011 00000011 00000011 01000011 00111101 00111110 
10,55222211,5|01000000 10000000 00000011 00000011 00000011 00000011 00111101 00111110 
10,54333200,5|00000000 00000000 00001101 00000011 00100011 00100011 00011101 00111110 
10,64322210,6|00000000 00000001 00000101 00000011 00000011 00100011 00011101 01111110 
10,55322210,6|00000000 00000010 00000101 00000011 00000011 00100011 01011101 00111110 
10,54422210,6|00000000 00000100 00000101 00000011 00000011 01100011 00011101 00111110 
10,54332210,5|00000000 00100000 01000101 00000011 00000011 00100011 00011101 00111110 
10,54322211,7|01000000 10000000 00000101 00000011 00000011 00100011 00011101 00111110 
10,64222220,5|00000000 00100001 01000001 00000011 00000011 00000011 00011101 01111110 
10,74222111,4|00000001 00000001 00000001 00000011 00000011 00000011 00011101 11111110 
10,65222111,4|00000010 00000001 00000001 00000011 00000011 00000011 10011101 01111110 
10,64322111,6|00000100 00000001 00000001 00000011 00000011 10000011 00011101 01111110 
10,64222211,6|00100000 00000001 10000001 00000011 00000011 00000011 00011101 01111110 
10,55222220,4|00000000 00100010 01000001 00000011 00000011 00000011 01011101 00111110 
10,55322111,6|00000100 00000010 00000001 00000011 00000011 10000011 01011101 00111110 
10,55222211,6|00100000 00000010 10000001 00000011 00000011 00000011 01011101 00111110 
10,54332210,6|00000000 00001100 00000001 00000011 01000011 01000011 00011101 00111110 
10,54322220,6|00000000 00100100 01000001 00000011 00000011 01000011 00011101 00111110 
10,54422111,6|00000100 00000100 00000001 00000011 00000011 11000011 00011101 00111110 
10,54322211,6|01000000 10000100 00000001 00000011 00000011 01000011 00011101 00111110 
10,54322211,5|00100000 00100000 11000001 00000011 00000011 00000011 00011101 00111110 
10,54222221,6|01000000 10100000 01000001 00000011 00000011 00000011 00011101 00111110 
10,44333300,4|00000000 00000000 00011100 00100011 00100011 00100011 00011101 00011110 
10,44333210,6|00000000 00010000 00001100 01000011 00100011 00100011 00011101 00011110 
10,44333210,5|00000000 00100000 01001100 00000011 00100011 00100011 00011101 00011110 
10,44422220,6|00000000 00100100 01000100 00000011 00000011 01100011 00011101 00011110 
10,54422111,5|00000100 00000100 00000100 00000011 00000011 11100011 00011101 00011110 
10,44422211,7|00100000 00000100 10000100 00000011 00000011 01100011 00011101 00011110 
10,44332211,5|00100000 00100000 11000100 00000011 00000011 00100011 00011101 00011110 
10,44322221,7|01000000 10100000 01000100 00000011 00000011 00100011 00011101 00011110 
10,44222222,6|01100000 10100000 11000000 00000011 00000011 00000011 00011101 00011110 
10,63333110,4|00000000 00000001 00000001 00001101 00010011 00010011 00001101 01111110 
10,54333110,6|00000000 00000010 00000001 00001101 00010011 00010011 01001101 00111110 
10,53333210,5|00000000 00100000 01000001 00001101 00010011 00010011 00001101 00111110 
10,53333111,6|01000000 10000000 00000001 00001101 00010011 00010011 00001101 00111110 
10,44433200,5|00000000 00000000 00000110 00001101 00010011 00110011 00101101 00011110 
10,44433200,4|00000000 00000000 00010010 00101101 00010011 00010011 00101101 00011110 
10,54333110,5|00000000 00000010 00000010 00001101 00010011 00010011 01101101 00011110 
10,43333211,5|00100000 00100000 11000000 00001101 00010011 00010011 00001101 00011110 
10,53333300,6|00000000 00000000 00011001 00100101 00100011 00010011 00001101 00111110 
10,63332210,6|00000000 00000001 00001001 00000101 00100011 00010011 00001101 01111110 
10,63322220,7|00000000 00100001 01000001 00000101 00000011 00010011 00001101 01111110 
10,73322111,6|00000001 00000001 00000001 00000101 00000011 00010011 00001101 11111110 
10,63332111,6|00001000 00000001 00000001 00000101 10000011 00010011 00001101 01111110 
10,63322211,8|00100000 00000001 10000001 00000101 00000011 00010011 00001101 01111110 
10,54332111,6|00010000 00000010 00000001 10000101 00000011 00010011 01001101 00111110 
10,54322211,8|00100000 00000010 10000001 00000101 00000011 00010011 01001101 00111110 
10,53332220,7|00000000 00101000 01000001 00000101 01000011 00010011 00001101 00111110 
10,53333111,8|00010000 00001000 00000001 10000101 01000011 00010011 00001101 00111110 
10,53322221,8|01000000 10100000 01000001 00000101 00000011 00010011 00001101 00111110 
10,44422211,8|01000000 10000000 00000110 00000101 00000011 00110011 00101101 00011110 
10,44333300,6|00000000 00000000 00011010 00100101 00100011 00010011 00101101 00011110 
10,54322220,7|00000000 00100010 01000010 00000101 00000011 00010011 01101101 00011110 
10,44422220,7|00000000 00100100 01000010 00000101 00000011 01010011 00101101 00011110 
10,44332220,6|00000000 00101000 01000010 00000101 01000011 00010011 00101101 00011110 
10,44432111,6|00010000 00010000 00000010 11000101 00000011 00010011 00101101 00011110 
10,44322221,8|01000000 10100000 01000010 00000101 00000011 00010011 00101101 00011110 
10,43333310,7|00000000 00100000 01011000 00100101 00100011 00010011 00001101 00011110 
10,54332111,5|00001000 00001000 00001000 00000101 11100011 00010011 00001101 00011110 
10,43332221,7|01000000 10100000 01001000 00000101 00100011 00010011 00001101 00011110 
10,43322222,8|01100000 10100000 11000000 00000101 00000011 00010011 00001101 00011110 
10,63322220,5|00000000 00010001 00010001 01100001 00000011 00000011 00001101 01111110 
10,73222211,6|00000001 00000001 00010001 00100001 00000011 00000011 00001101 11111110 
10,63322211,6|00010000 00000001 00010001 10100001 00000011 00000011 00001101 01111110 
10,63222221,7|01000000 10000001 00010001 00100001 00000011 00000011 00001101 01111110 
10,54222221,7|01000000 10000010 00010001 00100001 00000011 00000011 01001101 00111110 
10,53322221,7|01000000 10000100 00010001 00100001 00000011 01000011 00001101 00111110 
10,63332111,4|00001100 00000001 00000001 00000001 10000011 10000011 00001101 01111110 
10,63222221,6|00110000 00000001 10000001 10000001 00000011 00000011 00001101 01111110 
10,54322220,4|00000000 00110010 01000001 01000001 00000011 00000011 01001101 00111110 
10,53333210,6|00000000 00011100 00000001 01000001 01000011 01000011 00001101 00111110 
10,53332211,6|00010000 00001100 00000001 10000001 01000011 01000011 00001101 00111110 
10,53322221,6|01000000 10110000 01000001 01000001 00000011 00000011 00001101 00111110 
10,53222222,6|01100000 10010000 10000001 01000001 00000011 00000011 00001101 00111110 
10,44332220,4|00000000 00001100 00010010 00100001 01000011 01000011 00101101 00011110 
10,44422211,6|00000100 00000100 00010010 00100001 00000011 11000011 00101101 00011110 
10,44332211,6|00001000 00000100 00010010 00100001 10000011 01000011 00101101 00011110 
10,44322221,6|01000000 10000100 00010010 00100001 00000011 01000011 00101101 00011110 
10,44332220,5|00000000 00110000 01010010 01100001 00000011 00000011 00101101 00011110 
10,44333210,4|00000000 00011100 00000010 01000001 01000011 01000011 00101101 00011110 
10,44222222,7|01100000 10010000 10000010 01000001 00000011 00000011 00101101 00011110 
10,43333310,6|00000000 00010000 00011100 01100001 00100011 00100011 00001101 00011110 
10,43333211,6|01000000 10000000 00011100 00100001 00100011 00100011 00001101 00011110 
10,44432210,4|00000000 00001100 00001100 00000001 01100011 01100011 00001101 00011110 
10,43333220,6|00000000 00110000 01001100 01000001 00100011 00100011 00001101 00011110 
10,43332221,6|01000000 10010000 00001100 01000001 00100011 00100011 00001101 00011110 
10,43322222,6|01100000 10010000 10010000 01100001 00000011 00000011 00001101 00011110 
10,43322222,7|01100000 10100000 11010000 00100001 00000011 00000011 00001101 00011110 
10,44333300,5|00000000 00000000 00011100 00101100 00110011 00110011 00001101 00001110 
10,53333111,5|00010000 00010000 00010000 11101100 00010011 00010011 00001101 00001110 
10,33333311,6|00100000 00100000 11010000 00101100 00010011 00010011 00001101 00001110 
10,33333221,7|01000000 10100000 01010000 00101100 00010011 00010011 00001101 00001110 
10,33332222,7|01100000 10100000 11000000 00001100 00010011 00010011 00001101 00001110 
10,63322211,7|00000100 00000100 00010100 00100100 00000011 11110011 00001101 00001110 
10,33333320,7|00000000 00110000 01011000 01100100 00100011 00010011 00001101 00001110 
10,33333311,7|00100000 00010000 10011000 01100100 00100011 00010011 00001101 00001110 
10,33332222,8|01100000 10010000 10001000 01000100 00100011 00010011 00001101 00001110 
10,72222221,8|00000001 00100001 01000001 00001001 00010001 00000011 00000101 11111110 
10,63222221,8|00000010 00100001 01000001 00001001 00010001 00000011 10000101 01111110 
10,62222222,7|01100000 10000001 10000001 00001001 00010001 00000011 00000101 01111110 
10,54222221,8|00000010 00100010 01000001 00001001 00010001 00000011 11000101 00111110 
10,53222222,8|01100000 10000010 10000001 00001001 00010001 00000011 01000101 00111110 
10,44332211,4|00000100 00000100 00011010 00100001 00100001 11000011 00100101 00011110 
10,44222222,8|01010000 10000010 00001010 10000001 00100001 00000011 01100101 00011110 
10,33333311,8|00100000 00010000 10001100 01001010 00110001 00100011 00010101 00001110 
10,33333320,6|00000000 00111000 01000100 01001010 01010001 00100011 00010101 00001110 
10,33333221,6|01000000 10101000 01000100 00001010 01010001 00100011 00010101 00001110 
10,64222211,4|00011110 00000001 00000001 10000001 10000001 10000001 10000001 01111110 
10,55222220,2|00000000 00111110 01000001 01000001 01000001 01000001 01000001 00111110 
10,54222221,4|00100000 00011110 10000001 01000001 01000001 01000001 01000001 00111110 
10,55222211,4|01000000 10011110 00000001 01000001 01000001 01000001 01000001 00111110 
10,53222222,4|00110000 00001110 10000001 10000001 01000001 01000001 01000001 00111110 
10,44422211,4|00000010 00000010 00011110 00100001 00100001 00100001 11100001 00011110 
10,44322221,4|01000000 10000010 00011110 00100001 00100001 00100001 01100001 00011110 
10,43333310,4|00000000 00001110 00001110 00000001 01100001 01100001 01100001 00011110 
10,43322222,4|00011000 00000110 00000110 10000001 10000001 01100001 01100001 00011110 
10,43333211,4|01100000 10000110 10000110 00000001 00000001 01100001 01100001 00011110 
10,33333311,4|01000000 10000000 00001110 00001110 00110001 00110001 00110001 00001110 
10,33333320,5|00000000 00101000 01000110 00001110 01010001 00110001 00110001 00001110 

11,54444100,6|00000000 00000000 00000001 00001111 00010111 00011011 00011101 00111110 
11,44444110,7|00000000 00100000 01000000 00001111 00010111 00011011 00011101 00011110 
11,55433200,5|00000000 00000000 00000011 00000111 00000111 00011011 00111101 00111110 
11,54443200,6|00000000 00000000 00001001 00000111 00100111 00011011 00011101 00111110 
11,64433110,5|00000000 00000001 00000001 00000111 00000111 00011011 00011101 01111110 
11,55433110,6|00000000 00000010 00000001 00000111 00000111 00011011 01011101 00111110 
11,54443110,7|00000000 00001000 00000001 00000111 01000111 00011011 00011101 00111110 
11,54433210,6|00000000 00100000 01000001 00000111 00000111 00011011 00011101 00111110 
11,54433111,7|01000000 10000000 00000001 00000111 00000111 00011011 00011101 00111110 
11,44444200,5|00000000 00000000 00011000 00100111 00100111 00011011 00011101 00011110 
11,54443110,6|00000000 00001000 00001000 00000111 01100111 00011011 00011101 00011110 
11,44443210,6|00000000 00100000 01001000 00000111 00100111 00011011 00011101 00011110 
11,44443111,8|01000000 10000000 00001000 00000111 00100111 00011011 00011101 00011110 
11,44433211,6|00100000 00100000 11000000 00000111 00000111 00011011 00011101 00011110 
11,55333300,6|00000000 00000000 00010011 00100011 00000111 00001011 00111101 00111110 
11,65332210,6|00000000 00000001 00000011 00000011 00000111 00001011 00111101 01111110 
11,55432210,5|00000000 00000100 00000011 00000011 00000111 01001011 00111101 00111110 
11,55333210,7|00000000 00010000 00000011 01000011 00000111 00001011 00111101 00111110 
11,55332211,7|01000000 10000000 00000011 00000011 00000111 00001011 00111101 00111110 
11,54433300,5|00000000 00000000 00010101 00100011 00000111 00101011 00011101 00111110 
11,64432210,6|00000000 00000001 00000101 00000011 00000111 00101011 00011101 01111110 
11,55432210,6|00000000 00000010 00000101 00000011 00000111 00101011 01011101 00111110 
11,54442210,7|00000000 00001000 00000101 00000011 01000111 00101011 00011101 00111110 
11,54433210,7|00000000 00010000 00000101 01000011 00000111 00101011 00011101 00111110 
11,54432211,8|01000000 10000000 00000101 00000011 00000111 00101011 00011101 00111110 
11,64333210,7|00000000 00000001 00010001 00100011 00000111 00001011 00011101 01111110 
11,54333310,7|00000000 00100000 01010001 00100011 00000111 00001011 00011101 00111110 
11,54333211,8|01000000 10000000 00010001 00100011 00000111 00001011 00011101 00111110 
11,64332220,7|00000000 00100001 01000001 00000011 00000111 00001011 00011101 01111110 
11,74332111,6|00000001 00000001 00000001 00000011 00000111 00001011 00011101 11111110 
11,65332111,6|00000010 00000001 00000001 00000011 00000111 00001011 10011101 01111110 
11,64432111,6|00000100 00000001 00000001 00000011 00000111 10001011 00011101 01111110 
11,64333111,7|00010000 00000001 00000001 10000011 00000111 00001011 00011101 01111110 
11,64332211,8|00100000 00000001 10000001 00000011 00000111 00001011 00011101 01111110 
11,55332220,6|00000000 00100010 01000001 00000011 00000111 00001011 01011101 00111110 
11,55432111,6|00000100 00000010 00000001 00000011 00000111 10001011 01011101 00111110 
11,55333111,8|00010000 00000010 00000001 10000011 00000111 00001011 01011101 00111110 
11,55332211,8|00100000 00000010 10000001 00000011 00000111 00001011 01011101 00111110 
11,54432220,7|00000000 00100100 01000001 00000011 00000111 01001011 00011101 00111110 
11,54442111,8|00001000 00000100 00000001 00000011 10000111 01001011 00011101 00111110 
11,54433111,8|00010000 00000100 00000001 10000011 00000111 01001011 00011101 00111110 
11,54432211,7|00100000 00000100 10000001 00000011 00000111 01001011 00011101 00111110 
11,54333220,7|00000000 00110000 01000001 01000011 00000111 00001011 00011101 00111110 
11,54333211,7|00100000 00100000 11000001 00000011 00000111 00001011 00011101 00111110 
11,54332221,8|01000000 10100000 01000001 00000011 00000111 00001011 00011101 00111110 
11,44443300,6|00000000 00000000 00011100 00100011 00100111 00101011 00011101 00011110 
11,44443210,7|00000000 00010000 00001100 01000011 00100111 00101011 00011101 00011110 
11,44442211,8|01000000 10000000 00001100 00000011 00100111 00101011 00011101 00011110 
11,44433310,7|00000000 00100000 01010100 00100011 00000111 00101011 00011101 00011110 
11,44433211,8|01000000 10000000 00010100 00100011 00000111 00101011 00011101 00011110 
11,64432111,5|00000100 00000100 00000100 00000011 00000111 11101011 00011101 00011110 
11,54442111,7|00001000 00000100 00000100 00000011 10000111 01101011 00011101 00011110 
11,44442220,5|00000000 00101000 01000100 00000011 01000111 00101011 00011101 00011110 
11,44442211,7|00100000 00001000 10000100 00000011 01000111 00101011 00011101 00011110 
11,44433220,7|00000000 00110000 01000100 01000011 00000111 00101011 00011101 00011110 
11,44443111,7|00010000 00010000 00000100 11000011 00000111 00101011 00011101 00011110 
11,44433211,7|01000000 10010000 00000100 01000011 00000111 00101011 00011101 00011110 
11,44432221,7|01000000 10100000 01000100 00000011 00000111 00101011 00011101 00011110 
11,54433111,6|00010000 00010000 00010000 11100011 00000111 00001011 00011101 00011110 
11,44333311,7|00100000 00100000 11010000 00100011 00000111 00001011 00011101 00011110 
11,44333221,8|01000000 10100000 01010000 00100011 00000111 00001011 00011101 00011110 
11,44332222,8|01100000 10100000 11000000 00000011 00000111 00001011 00011101 00011110 
11,63333220,6|00000000 00010001 00010001 01100001 00000111 00001011 00001101 01111110 
11,73332211,7|00000001 00000001 00010001 00100001 00000111 00001011 00001101 11111110 
11,63333211,7|00010000 00000001 00010001 10100001 00000111 00001011 00001101 01111110 
11,63332221,8|01000000 10000001 00010001 00100001 00000111 00001011 00001101 01111110 
11,53333320,7|00000000 00110000 01010001 01100001 00000111 00001011 00001101 00111110 
11,53333311,8|00100000 00010000 10010001 01100001 00000111 00001011 00001101 00111110 
11,53333221,8|01000000 10010000 00010001 01100001 00000111 00001011 00001101 00111110 
11,64332211,7|00010010 00000001 00000001 10000001 00000111 00001011 10001101 01111110 
11,63332221,7|00110000 00000001 10000001 10000001 00000111 00001011 00001101 01111110 
11,54333220,5|00000000 00110010 01000001 01000001 00000111 00001011 01001101 00111110 
11,54332221,7|00100000 00010010 10000001 01000001 00000111 00001011 01001101 00111110 
11,54432211,6|01000100 10000010 00000001 00000001 00000111 10001011 01001101 00111110 
11,53333221,7|01000000 10110000 01000001 01000001 00000111 00001011 00001101 00111110 
11,53332222,8|01100000 10010000 10000001 01000001 00000111 00001011 00001101 00111110 
11,44442211,6|00001000 00000100 00010010 00100001 10000111 01001011 00101101 00011110 
11,44333320,6|00000000 00110000 01010010 01100001 00000111 00001011 00101101 00011110 
11,44333311,8|00100000 00010000 10010010 01100001 00000111 00001011 00101101 00011110 
11,44333221,7|01000000 10010000 00010010 01100001 00000111 00001011 00101101 00011110 
11,44432221,8|00110000 00000100 10000010 10000001 00000111 01001011 00101101 00011110 
11,43333321,8|00100000 00110000 11010000 01100001 00000111 00001011 00001101 00011110 
11,43333222,7|01100000 10010000 10010000 01100001 00000111 00001011 00001101 00011110 
11,43333222,8|01100000 10100000 11010000 00100001 00000111 00001011 00001101 00011110 
11,33333322,7|00110000 00110000 11010000 11100000 00000111 00001011 00001101 00001110 
11,66222220,3|00000000 00000011 00000011 00000011 00000011 00000011 01111101 01111110 
11,65322220,5|00000000 00000101 00000011 00000011 00000011 01000011 00111101 01111110 
11,75222211,4|00000001 00000001 00000011 00000011 00000011 00000011 00111101 11111110 
11,66222211,4|00000010 00000001 00000011 00000011 00000011 00000011 10111101 01111110 
11,65322211,6|00000100 00000001 00000011 00000011 00000011 10000011 00111101 01111110 
11,65222221,5|01000000 10000001 00000011 00000011 00000011 00000011 00111101 01111110 
11,55332220,5|00000000 00001100 00000011 00000011 01000011 01000011 00111101 00111110 
11,55422211,5|00000100 00000100 00000011 00000011 00000011 11000011 00111101 00111110 
11,55322221,5|01000000 10000100 00000011 00000011 00000011 01000011 00111101 00111110 
11,54433300,3|00000000 00000000 00011101 00100011 00100011 00100011 00011101 00111110 
11,64333210,6|00000000 00000001 00001101 00000011 00100011 00100011 00011101 01111110 
11,55333210,6|00000000 00000010 00001101 00000011 00100011 00100011 01011101 00111110 
11,54333310,5|00000000 00010000 00001101 01000011 00100011 00100011 00011101 00111110 
11,54433210,5|00000000 00100000 01001101 00000011 00100011 00100011 00011101 00111110 
11,64422220,5|00000000 00000101 00000101 00000011 00000011 01100011 00011101 01111110 
11,64332220,6|00000000 00100001 01000101 00000011 00000011 00100011 00011101 01111110 
11,74322211,6|00000001 00000001 00000101 00000011 00000011 00100011 00011101 11111110 
11,64422211,6|00000100 00000001 00000101 00000011 00000011 10100011 00011101 01111110 
11,64332211,6|00100000 00000001 10000101 00000011 00000011 00100011 00011101 01111110 
11,64322221,7|01000000 10000001 00000101 00000011 00000011 00100011 00011101 01111110 
11,55422220,6|00000000 00000110 00000101 00000011 00000011 01100011 01011101 00111110 
11,55332220,7|00000000 00001010 00000101 00000011 01000011 00100011 01011101 00111110 
11,55422211,6|00000100 00000010 00000101 00000011 00000011 10100011 01011101 00111110 
11,55332211,6|00100000 00000010 10000101 00000011 00000011 00100011 01011101 00111110 
11,55322221,7|01000000 10000010 00000101 00000011 00000011 00100011 01011101 00111110 
11,54432220,6|00000000 00100100 01000101 00000011 00000011 01100011 00011101 00111110 
11,54422221,7|01000000 10000100 00000101 00000011 00000011 01100011 00011101 00111110 
11,54432211,5|00100000 00100000 11000101 00000011 00000011 00100011 00011101 00111110 
11,74222221,6|00000001 00100001 01000001 00000011 00000011 00000011 00011101 11111110 
11,65222221,6|00000010 00100001 01000001 00000011 00000011 00000011 10011101 01111110 
11,64322221,6|00100000 00100001 11000001 00000011 00000011 00000011 00011101 01111110 
11,64222222,5|01100000 10000001 10000001 00000011 00000011 00000011 00011101 01111110 
11,55322221,6|00000100 00100010 01000001 00000011 00000011 10000011 01011101 00111110 
11,55222222,6|01100000 10000010 10000001 00000011 00000011 00000011 01011101 00111110 
11,54333310,4|00000000 00011100 00000001 01000011 01000011 01000011 00011101 00111110 
11,54333220,6|00000000 00101100 01000001 00000011 01000011 01000011 00011101 00111110 
11,54333211,6|00010000 00001100 00000001 10000011 01000011 01000011 00011101 00111110 
11,54332221,6|01000000 10100100 01000001 00000011 00000011 01000011 00011101 00111110 
11,54322222,7|01100000 10000100 10000001 00000011 00000011 01000011 00011101 00111110 
11,54322222,6|01100000 10100000 11000001 00000011 00000011 00000011 00011101 00111110 
11,44433310,6|00000000 00000100 00011100 00100011 00100011 01100011 00011101 00011110 
11,44433310,5|00000000 00100000 01011100 00100011 00100011 00100011 00011101 00011110 
11,44333311,6|01000000 10000000 00011100 00100011 00100011 00100011 00011101 00011110 
11,44433211,5|00100000 00100000 11001100 00000011 00100011 00100011 00011101 00011110 
11,44422222,5|01100000 10000100 10000100 00000011 00000011 01100011 00011101 00011110 
11,44332222,7|01100000 10001000 10000100 00000011 01000011 00100011 00011101 00011110 
11,63333220,5|00000000 00100001 01000001 00001101 00010011 00010011 00001101 01111110 
11,73333111,4|00000001 00000001 00000001 00001101 00010011 00010011 00001101 11111110 
11,64333111,6|00000010 00000001 00000001 00001101 00010011 00010011 10001101 01111110 
11,63333211,6|00100000 00000001 10000001 00001101 00010011 00010011 00001101 01111110 
11,54433210,4|00000000 00010010 00000001 01001101 00010011 00010011 01001101 00111110 
11,55333111,6|00000010 00000010 00000001 00001101 00010011 00010011 11001101 00111110 
11,53333311,5|00100000 00100000 11000001 00001101 00010011 00010011 00001101 00111110 
11,53333221,6|01000000 10100000 01000001 00001101 00010011 00010011 00001101 00111110 
11,44443300,5|00000000 00000000 00001110 00001101 00110011 00110011 00101101 00011110 
11,64333111,5|00000010 00000010 00000010 00001101 00010011 00010011 11101101 00011110 
11,44433220,6|00000000 00110000 01000010 01001101 00010011 00010011 00101101 00011110 
11,44333311,5|00100000 00100000 11000010 00001101 00010011 00010011 00101101 00011110 
11,43333222,6|01100000 10100000 11000000 00001101 00010011 00010011 00001101 00011110 
11,63333310,7|00000000 00000001 00011001 00100101 00100011 00010011 00001101 01111110 
11,63333220,7|00000000 00010001 00001001 01000101 00100011 00010011 00001101 01111110 
11,73332211,6|00000001 00000001 00001001 00000101 00100011 00010011 00001101 11111110 
11,63333211,8|00010000 00000001 00001001 10000101 00100011 00010011 00001101 01111110 
11,53333311,7|00100000 00010000 10001001 01000101 00100011 00010011 00001101 00111110 
11,73322221,8|00000001 00100001 01000001 00000101 00000011 00010011 00001101 11111110 
11,64322221,8|00000010 00100001 01000001 00000101 00000011 00010011 10001101 01111110 
